open,high,low,close,volume,datetime,symbol
10.38,10.7,10.02,10.24,80727,2021-10-01 05:00:00,NVNO
10.06,10.1085,9.7,9.7,109392,2021-10-04 05:00:00,NVNO
9.64,9.99,9.6,9.82,89590,2021-10-05 05:00:00,NVNO
9.65,9.7706,9.25,9.54,90711,2021-10-06 05:00:00,NVNO
9.64,9.84,9.45,9.72,67831,2021-10-07 05:00:00,NVNO
9.67,9.8,9.345,9.35,46624,2021-10-08 05:00:00,NVNO
9.3,9.555,9.1038,9.4,71853,2021-10-11 05:00:00,NVNO
9.33,9.84,9.33,9.75,43617,2021-10-12 05:00:00,NVNO
9.76,9.98,9.65,9.76,57866,2021-10-13 05:00:00,NVNO
9.89,10.25,9.78,10.21,84612,2021-10-14 05:00:00,NVNO
10.34,10.4,9.99,10.0,96584,2021-10-15 05:00:00,NVNO
9.92,10.11,9.67,9.75,41670,2021-10-18 05:00:00,NVNO
9.68,9.86,9.57,9.69,67631,2021-10-19 05:00:00,NVNO
9.79,9.9176,9.7,9.77,35630,2021-10-20 05:00:00,NVNO
9.79,9.93,9.61,9.74,85529,2021-10-21 05:00:00,NVNO
9.66,10.105,9.6,9.9,139835,2021-10-22 05:00:00,NVNO
10.0,10.0676,9.88,9.88,54117,2021-10-25 05:00:00,NVNO
9.88,9.88,9.4506,9.53,134916,2021-10-26 05:00:00,NVNO
9.4645,9.57,8.92,9.16,157155,2021-10-27 05:00:00,NVNO
9.44,9.44,8.75,9.0,82690,2021-10-28 05:00:00,NVNO
9.09,9.09,8.71,8.82,36882,2021-10-29 05:00:00,NVNO
8.71,9.0917,8.71,8.78,49945,2021-11-01 05:00:00,NVNO
8.81,8.99,8.68,8.9,42011,2021-11-02 05:00:00,NVNO
8.88,9.02,8.72,8.95,25954,2021-11-03 05:00:00,NVNO
8.9999,9.1,8.897,9.04,27101,2021-11-04 05:00:00,NVNO
9.07,9.07,8.3,8.63,88638,2021-11-05 05:00:00,NVNO
8.55,8.73,8.41,8.41,51324,2021-11-08 06:00:00,NVNO
8.4,8.55,8.21,8.45,82443,2021-11-09 06:00:00,NVNO
8.45,8.5,8.09,8.25,67921,2021-11-10 06:00:00,NVNO
8.33,8.34,7.95,8.0,110835,2021-11-11 06:00:00,NVNO
8.0,8.1981,7.7,7.85,121880,2021-11-12 06:00:00,NVNO
7.77,8.0,7.7,7.95,49078,2021-11-15 06:00:00,NVNO
8.02,8.06,7.66,7.85,43811,2021-11-16 06:00:00,NVNO
7.85,7.85,7.1501,7.34,153400,2021-11-17 06:00:00,NVNO
7.4,7.51,7.11,7.15,57560,2021-11-18 06:00:00,NVNO
7.18,7.5,7.15,7.4,55683,2021-11-19 06:00:00,NVNO
7.53,7.66,7.25,7.42,80616,2021-11-22 06:00:00,NVNO
7.4,7.4,7.0313,7.26,39373,2021-11-23 06:00:00,NVNO
